"","Group.1","Longitude","Latitude","ObjId","Distance","Swath","Yield","MarkID","YldMassWet","Moisture","Heading","LonM","LatM","Product","DateTime","Seconds","Outlier","PassNum","Pass","YieldOrdered","YieldChecked","YieldDisordered","YieldWhiteNoise"
"2674","10/12/2015 6:26:48 PM",-97.59259508,44.097689655,15540.5,7.342,5,179.84,235.5,10146,15.63,359.78,88.7655150095431,135.696857596012,"A",2015-10-12 18:26:48,6096,FALSE,14,"14",186.31,193.992100401436,186.31,203.62
"2675","10/12/2015 6:26:49 PM",-97.5925953516667,44.097710055,15546.5,7.44,5,189.36,235.5,10683,15.63,359.58,88.7355233653247,137.95287178873,"A",2015-10-12 18:26:49,6097,FALSE,14,"14",186.77,164.733504140982,172.85,191.11
"2676","10/12/2015 6:26:50 PM",-97.592595505,44.0977313366667,15552.5,7.768,5,181.37,235.5,10232,15.63,359.91,88.7185955663008,140.306388555441,"A",2015-10-12 18:26:50,6098,FALSE,14,"14",187.18,193.992100401436,172.49,181.5
"2677","10/12/2015 6:26:51 PM",-97.59259544,44.09775251,15558.5,7.703,5,197.13,235.5,11121,15.63,359.82,88.7257714808543,142.647924854814,"A",2015-10-12 18:26:51,6099,FALSE,14,"14",187.49,164.733504140982,187.49,181.66
"2678","10/12/2015 6:26:52 PM",-97.59259569,44.0977734566667,15564.5,7.637,5,198.82,235.5,11217,15.63,359.93,88.698171808328,144.964394329844,"A",2015-10-12 18:26:52,6100,FALSE,14,"14",188.06,193.992100401436,171.47,171.28
"2679","10/12/2015 6:26:53 PM",-97.592595785,44.09779431,15570.5,7.604,5,189.31,235.5,10680,15.63,359.87,88.6876839330505,147.270542171246,"A",2015-10-12 18:26:53,6101,FALSE,14,"14",188.47,164.733504140982,188.47,152.2
"2680","10/12/2015 6:26:54 PM",-97.5925962066667,44.0978153616667,15576.5,7.67,5,187.69,235.5,10588,15.63,359.53,88.6411324849503,149.598623484077,"A",2015-10-12 18:26:54,6102,FALSE,14,"14",188.93,193.992100401436,170.4,192.83
"2681","10/12/2015 6:26:55 PM",-97.5925964916667,44.097836545,15582.5,7.735,5,191.67,235.5,10813,15.63,359.39,88.6096688588561,151.941265672589,"A",2015-10-12 18:26:55,6103,FALSE,14,"14",189.35,164.733504140982,189.35,195.11
"2682","10/12/2015 6:26:56 PM",-97.592596715,44.097857625,15588.5,7.67,5,179.85,235.5,10146,15.63,359.44,88.5850131511274,154.272480338332,"A",2015-10-12 18:26:56,6104,FALSE,14,"14",189.84,193.992100401436,189.84,189.85
"2683","10/12/2015 6:26:57 PM",-97.592597065,44.09787874,15594.5,7.703,5,179.08,235.5,10103,15.63,359.36,88.5463736091723,156.60756561698,"A",2015-10-12 18:26:57,6105,FALSE,14,"14",190.25,164.733504140982,190.25,199.78
"2684","10/12/2015 6:26:58 PM",-97.5925973016667,44.09789997,15600.5,7.735,5,177.29,235.5,10002,15.63,359.35,88.5202459193063,158.955368622045,"A",2015-10-12 18:26:58,6106,FALSE,14,"14",190.75,193.992100401436,190.75,146.91
"2685","10/12/2015 6:26:59 PM",-97.59259749,44.097921275,15606.5,7.768,5,176.54,235.5,9959.8,15.63,359.69,88.4994541661914,161.311465797492,"A",2015-10-12 18:26:59,6107,FALSE,14,"14",191.18,164.733504140982,191.18,188.8
"2686","10/12/2015 6:27:00 PM",-97.59259758,44.097942545,15612.5,7.768,5,173.91,235.5,9811.5,15.63,359.89,88.4895182840192,163.663692360032,"A",2015-10-12 18:27:00,6108,FALSE,14,"14",191.87,193.992100401436,191.87,176.87
"2687","10/12/2015 6:27:01 PM",-97.5925975933333,44.0979639233333,15618.5,7.801,5,173.18,235.5,9770.2,15.63,0.078,88.488046301359,166.027899390435,"A",2015-10-12 18:27:01,6109,FALSE,14,"14",192.38,164.733504140982,166.23,173.6
"2688","10/12/2015 6:27:02 PM",-97.59259776,44.09798513,15624.5,7.735,5,181.44,235.5,10263,15.85,359.92,88.4696465199363,168.37312198742,"A",2015-10-12 18:27:02,6110,FALSE,14,"14",193.12,193.992100401436,193.12,170.71
"2689","10/12/2015 6:27:03 PM",-97.5925977783333,44.09800638,15630.5,7.735,5,168.49,235.5,9530.3,15.85,359.97,88.4676225436477,170.723136771289,"A",2015-10-12 18:27:03,6111,FALSE,14,"14",193.85,164.733504140982,164.89,166.17
"2690","10/12/2015 6:27:04 PM",-97.5925978133333,44.09802765,15636.5,7.768,5,167.78,235.5,9490.1,15.85,359.94,88.4637585892953,173.07536333396,"A",2015-10-12 18:27:04,6112,FALSE,14,"14",194.5,193.992100401436,163.94,151.58
"2691","10/12/2015 6:27:05 PM",-97.59259782,44.09804873,15642.5,7.67,5,179.16,235.5,10134,15.85,359.8,88.4630225979652,175.406577999703,"A",2015-10-12 18:27:05,6113,FALSE,14,"14",195.15,164.733504140982,195.15,168.04
"2692","10/12/2015 6:27:06 PM",-97.5925981166667,44.09806982,15648.5,7.703,5,176.85,235.5,10003,15.85,359.6,88.4302709866511,177.738898554848,"A",2015-10-12 18:27:06,6114,FALSE,14,"14",196,193.992100401436,196,190.96
"2693","10/12/2015 6:27:07 PM",-97.5925983983333,44.0980908833333,15654.5,7.67,5,187.57,235.5,10609,15.85,359.62,88.399175355699,180.068270071719,"A",2015-10-12 18:27:07,6115,FALSE,14,"14",196.74,164.733504140982,161.12,178.67
"2694","10/12/2015 6:27:08 PM",-97.59259856,44.0981120233333,15660.5,7.703,5,186.77,235.5,10564,15.85,359.46,88.3813275673817,182.406120073479,"A",2015-10-12 18:27:08,6116,FALSE,14,"14",197.98,193.992100401436,197.98,166.54
"2695","10/12/2015 6:27:09 PM",-97.59259878,44.0981332133333,15666.5,7.735,5,185.54,235.5,10495,15.85,359.62,88.3570398555795,184.749499521461,"A",2015-10-12 18:27:09,6117,FALSE,14,"14",199,164.733504140982,158.17,180.67
"2696","10/12/2015 6:27:10 PM",-97.5925990583333,44.0981544033333,15672.5,7.735,5,178.22,235.5,10081,15.85,359.43,88.3263122197695,187.092878969705,"A",2015-10-12 18:27:10,6118,FALSE,14,"14",199.93,193.992100401436,199.93,195.37
"2697","10/12/2015 6:27:11 PM",-97.5925995183333,44.0981757,15678.5,7.768,5,181.99,235.5,10294,15.85,359.53,88.2755288221748,189.448054570519,"A",2015-10-12 18:27:11,6119,FALSE,14,"14",201.17,164.733504140982,201.17,178.16
"2698","10/12/2015 6:27:12 PM",-97.592599805,44.0981971316667,15684.5,7.801,5,185.14,235.5,10472,15.85,359.34,88.2438811975944,191.818159676945,"A",2015-10-12 18:27:12,6120,FALSE,14,"14",202.64,193.992100401436,153.63,191.58
"2699","10/12/2015 6:27:13 PM",-97.5926000266667,44.0982185633333,15690.5,7.801,5,183.54,235.5,10382,15.85,359.55,88.2194094883519,194.188264783503,"A",2015-10-12 18:27:13,6121,FALSE,14,"14",205.03,164.733504140982,205.03,182.02
"2700","10/12/2015 6:27:14 PM",-97.5925999683333,44.0982400116667,15696.5,7.834,5,189.06,235.5,10694,15.85,359.7,88.2258494113138,196.560213038801,"A",2015-10-12 18:27:14,6122,FALSE,14,"14",208.98,193.992100401436,208.98,168.03
"2701","10/12/2015 6:27:15 PM",-97.592599845,44.0982614416667,15702.5,7.801,5,189.78,235.5,10735,15.85,359.97,88.2394652503981,198.930133830458,"A",2015-10-12 18:27:15,6123,FALSE,14,"14",216.86,164.733504140982,139.22,180.13
"2755","10/12/2015 6:28:37 PM",-97.5927139666667,44.09826445,16026.5,7.9,5,170.05,235.5,9619.6,15.86,179.72,75.6405827056753,199.26282219821,"A",2015-10-12 18:28:37,6205,FALSE,15,"15",219.89,193.992100401436,219.89,177.99
"2756","10/12/2015 6:28:38 PM",-97.592713785,44.09824305,16032.5,7.801,5,188.86,235.5,10684,15.86,179.65,75.6606384677215,196.896219074234,"A",2015-10-12 18:28:38,6206,FALSE,15,"15",210.02,164.733504140982,145.65,168.87
"2757","10/12/2015 6:28:39 PM",-97.5927134616667,44.0982218066667,16038.5,7.735,5,171.5,235.5,9701.7,15.86,179.62,75.6963340440947,194.546941549705,"A",2015-10-12 18:28:39,6207,FALSE,15,"15",205.77,193.992100401436,205.77,185.93
"2758","10/12/2015 6:28:40 PM",-97.59271357,44.0982005483333,16044.5,7.735,5,184.51,235.5,10438,15.86,179.93,75.6843741861568,192.196005191466,"A",2015-10-12 18:28:40,6208,FALSE,15,"15",203.5,164.733504140982,152.92,189.16
"2759","10/12/2015 6:28:41 PM",-97.59271344,44.0981792616667,16050.5,7.768,5,171.2,235.5,9684.5,15.86,179.84,75.6987260157868,189.841935479792,"A",2015-10-12 18:28:41,6209,FALSE,15,"15",201.8,193.992100401436,154.88,202.28
"2760","10/12/2015 6:28:42 PM",-97.592713375,44.0981580516667,16056.5,7.735,5,171.77,235.5,9717.1,15.86,179.94,75.7059019306018,187.496344253007,"A",2015-10-12 18:28:42,6210,FALSE,15,"15",200.44,164.733504140982,156.06,183.42
"2761","10/12/2015 6:28:43 PM",-97.592713405,44.0981368666667,16062.5,7.735,5,193.71,235.5,10958,15.86,179.88,75.7025899704007,185.153517749463,"A",2015-10-12 18:28:43,6211,FALSE,15,"15",199.36,193.992100401436,199.36,163.94
"2762","10/12/2015 6:28:44 PM",-97.5927129716667,44.0981155166667,16068.5,7.768,5,191.87,235.5,10854,15.86,179.48,75.7504294026749,182.792444072365,"A",2015-10-12 18:28:44,6212,FALSE,15,"15",198.28,164.733504140982,198.28,174.17
"2763","10/12/2015 6:28:45 PM",-97.5927128183333,44.09809429,16074.5,7.735,5,203.88,235.5,11533,15.86,179.48,75.7673572022218,180.445009696576,"A",2015-10-12 18:28:45,6213,FALSE,15,"15",197.15,193.992100401436,197.15,182.07
"2764","10/12/2015 6:28:46 PM",-97.5927126633333,44.0980730216667,16080.5,7.768,5,177.45,235.5,10038,15.86,179.69,75.7844689992089,178.092967449067,"A",2015-10-12 18:28:46,6214,FALSE,15,"15",196.36,164.733504140982,196.36,180.46
"2765","10/12/2015 6:28:47 PM",-97.5927121983333,44.0980522666667,16086.5,7.571,5,184.75,235.5,10451,15.86,179.4,75.8358043896475,175.797694185734,"A",2015-10-12 18:28:47,6215,FALSE,15,"15",195.37,193.992100401436,195.37,188.05
"2766","10/12/2015 6:28:48 PM",-97.592712195,44.0980316316667,16092.5,7.539,5,190.36,235.5,10769,15.86,179.71,75.8361723853126,173.515691594435,"A",2015-10-12 18:28:48,6216,FALSE,15,"15",194.81,164.733504140982,194.81,189.11
"2767","10/12/2015 6:28:49 PM",-97.5927120633333,44.098011245,16098.5,7.44,5,180.1,235.5,10188,15.86,179.61,75.8507082129058,171.261151920658,"A",2015-10-12 18:28:49,6217,FALSE,15,"15",194.1,193.992100401436,164.58,169.88
"2768","10/12/2015 6:28:50 PM",-97.592712295,44.097992255,16104.5,6.915,5,184.36,235.5,10466,16.16,179.98,75.8251325166682,169.161068120736,"A",2015-10-12 18:28:50,6218,FALSE,15,"15",193.68,164.733504140982,193.68,183.91
"2769","10/12/2015 6:28:51 PM",-97.592712325,44.097973035,16110.5,7.014,5,181.77,235.5,10319,16.16,179.91,75.8218205559441,167.035548866542,"A",2015-10-12 18:28:51,6219,FALSE,15,"15",192.71,193.992100401436,192.71,163.57
"2770","10/12/2015 6:28:52 PM",-97.592712225,44.0979533933333,16116.5,7.145,5,167.3,235.5,9498.2,16.16,179.82,75.83286042485,164.863397946638,"A",2015-10-12 18:28:52,6220,FALSE,15,"15",192.09,164.733504140982,166.54,200.59
"2771","10/12/2015 6:28:53 PM",-97.59271187,44.0979335266667,16122.5,7.243,5,174.6,235.5,9912.7,16.16,179.82,75.8720519601719,162.666364517293,"A",2015-10-12 18:28:53,6221,FALSE,15,"15",191.58,193.992100401436,191.58,192.31
"2772","10/12/2015 6:28:54 PM",-97.59271152,44.09791379,16128.5,7.211,5,168.6,235.5,9571.5,16.16,179.5,75.9106915013426,160.483707648729,"A",2015-10-12 18:28:54,6222,FALSE,15,"15",190.97,164.733504140982,167.92,176.51
"2773","10/12/2015 6:28:55 PM",-97.592711415,44.09789473,16134.5,6.948,5,185.35,235.5,10523,16.16,179.58,75.9222833643998,158.375882623651,"A",2015-10-12 18:28:55,6223,FALSE,15,"15",190.5,193.992100401436,168.27,166.81
"2774","10/12/2015 6:28:56 PM",-97.5927113383333,44.0978752566667,16140.5,7.112,5,169.5,235.5,9623,16.16,179.51,75.9307472633888,156.222347506972,"A",2015-10-12 18:28:56,6224,FALSE,15,"15",190.12,164.733504140982,168.69,183.62
"2775","10/12/2015 6:28:57 PM",-97.592711125,44.09785538,16146.5,7.243,5,175.69,235.5,9974.5,16.16,179.47,75.9542989843838,154.024208188225,"A",2015-10-12 18:28:57,6225,FALSE,15,"15",189.64,193.992100401436,169.28,202.26
"2776","10/12/2015 6:28:58 PM",-97.5927109383333,44.0978355716667,16152.5,7.211,5,160.15,235.5,9092.1,16.16,179.51,75.9749067400583,151.833625779735,"A",2015-10-12 18:28:58,6226,FALSE,15,"15",189.32,164.733504140982,169.93,151.62
"2777","10/12/2015 6:28:59 PM",-97.59271082,44.097815875,16158.5,7.178,5,184.06,235.5,10449,16.16,179.72,75.9879705847299,149.655392468384,"A",2015-10-12 18:28:59,6227,FALSE,15,"15",188.94,193.992100401436,188.94,190.97
"2778","10/12/2015 6:29:00 PM",-97.5927108933333,44.097795675,16164.5,7.375,5,172.49,235.5,9792.7,16.16,179.98,75.9798746808829,147.421496061997,"A",2015-10-12 18:29:00,6228,FALSE,15,"15",188.52,164.733504140982,170.69,176.69
"2779","10/12/2015 6:29:01 PM",-97.5927109283333,44.097775695,16170.5,7.276,5,190.17,235.5,10796,16.16,179.98,75.9760107265305,145.21192922035,"A",2015-10-12 18:29:01,6229,FALSE,15,"15",188.15,193.992100401436,188.15,189.03
"2780","10/12/2015 6:29:02 PM",-97.5927106266667,44.09775572,16176.5,7.276,5,186.68,235.5,10598,16.16,179.57,76.009314331996,143.002915323534,"A",2015-10-12 18:29:02,6230,FALSE,15,"15",187.58,164.733504140982,187.58,187.18
"2781","10/12/2015 6:29:03 PM",-97.5927104616667,44.0977357333333,16182.5,7.276,5,188.77,235.5,10717,16.16,179.47,76.0275301157169,140.792611222286,"A",2015-10-12 18:29:03,6231,FALSE,15,"15",187.32,193.992100401436,172.35,165.24
"2782","10/12/2015 6:29:04 PM",-97.5927101616667,44.09771576,16188.5,7.276,5,194.18,235.5,11016,16.1,179.24,76.0606497224346,138.583781640241,"A",2015-10-12 18:29:04,6232,FALSE,15,"15",186.92,164.733504140982,186.92,168.38
"2783","10/12/2015 6:29:05 PM",-97.592709905,44.097695715,16194.5,7.309,5,191.77,235.5,10879,16.1,179.39,76.0889853862909,136.367026518007,"A",2015-10-12 18:29:05,6233,FALSE,15,"15",186.36,193.992100401436,173.18,166.59
"2784","10/12/2015 6:29:06 PM",-97.5927096716667,44.0976756616667,16200.5,7.309,5,192.38,235.5,10914,16.1,179.43,76.1147450812763,134.149349821403,"A",2015-10-12 18:29:06,6234,FALSE,15,"15",186.07,164.733504140982,186.07,200.18
"2785","10/12/2015 6:29:07 PM",-97.5927094416667,44.09765549,16206.5,7.342,5,184.15,235.5,10447,16.1,179.3,76.1401367798122,131.918586768058,"A",2015-10-12 18:29:07,6235,FALSE,15,"15",185.66,193.992100401436,185.66,186.39
"2786","10/12/2015 6:29:08 PM",-97.59270923,44.0976353933333,16212.5,7.342,5,199.59,235.5,11323,16.1,179.71,76.1635045023209,129.69611788444,"A",2015-10-12 18:29:08,6236,FALSE,15,"15",185.16,164.733504140982,185.16,186.67
"2787","10/12/2015 6:29:09 PM",-97.59270928,44.09761516,16218.5,7.375,5,188.45,235.5,10691,16.1,179.78,76.157984567868,127.458535180177,"A",2015-10-12 18:29:09,6237,FALSE,15,"15",184.68,193.992100401436,175.17,179.59
"2788","10/12/2015 6:29:10 PM",-97.592709175,44.097595425,16224.5,7.211,5,164.02,235.5,9305.2,16.1,179.73,76.1695764306637,125.276062626382,"A",2015-10-12 18:29:10,6238,FALSE,15,"15",184.25,164.733504140982,184.25,179.08
"2789","10/12/2015 6:29:11 PM",-97.59270906,44.09757636,16230.5,6.948,5,193.69,235.5,10988,16.1,179.69,76.1822722801931,123.167684656735,"A",2015-10-12 18:29:11,6239,FALSE,15,"15",183.93,193.992100401436,183.93,180.02
"2790","10/12/2015 6:29:12 PM",-97.5927087666667,44.0975576983333,16236.5,6.817,5,197.83,235.5,11223,16.1,179.63,76.2146558961037,121.103910889286,"A",2015-10-12 18:29:12,6240,FALSE,15,"15",183.68,164.733504140982,183.68,185.78
"2791","10/12/2015 6:29:13 PM",-97.59270877,44.097538745,16242.5,6.915,5,185.87,235.5,10545,16.1,179.76,76.2142879004386,119.007882016516,"A",2015-10-12 18:29:13,6241,FALSE,15,"15",183.2,193.992100401436,176.95,132.52
"2792","10/12/2015 6:29:14 PM",-97.592708895,44.0975199816667,16248.5,6.85,5,183.7,235.5,10422,16.1,179.86,76.2004880636525,116.932865041198,"A",2015-10-12 18:29:14,6242,FALSE,15,"15",182.78,164.733504140982,177.31,174.92
"2793","10/12/2015 6:29:15 PM",-97.5927088533333,44.0975014516667,16254.5,6.751,5,178.11,235.5,10104,16.1,179.92,76.205088009335,114.88365214943,"A",2015-10-12 18:29:15,6243,FALSE,15,"15",182.48,193.992100401436,182.48,182.31
"2794","10/12/2015 6:29:16 PM",-97.5927085366667,44.0974824583333,16260.5,6.915,5,181.39,235.5,10290,16.1,179.71,76.2400475946395,112.78319971997,"A",2015-10-12 18:29:16,6244,FALSE,15,"15",182.21,164.733504140982,178.11,183.62
"2795","10/12/2015 6:29:17 PM",-97.5927082216667,44.097462635,16266.5,7.211,5,163.86,235.5,9296.3,16.1,179.39,76.2748231822422,110.590958477247,"A",2015-10-12 18:29:17,6245,FALSE,15,"15",181.91,193.992100401436,181.91,179.6
"2796","10/12/2015 6:29:18 PM",-97.5927081333333,44.0974429833333,16272.5,7.178,5,174.13,235.5,9878.4,16.1,179.49,76.2845750667126,108.417701667941,"A",2015-10-12 18:29:18,6246,FALSE,15,"15",181.57,164.733504140982,181.57,170.37
"2797","10/12/2015 6:29:19 PM",-97.5927078816667,44.097423365,16278.5,7.145,5,175.79,235.5,9973.1,16.1,179.43,76.3123587369407,106.248131156379,"A",2015-10-12 18:29:19,6247,FALSE,15,"15",181.31,193.992100401436,181.31,187.18
"2798","10/12/2015 6:29:20 PM",-97.592707425,44.0974016283333,16284.5,7.932,5,180.09,235.5,10242,16.31,179.18,76.3627741386088,103.844296425953,"A",2015-10-12 18:29:20,6248,FALSE,15,"15",180.77,164.733504140982,180.77,155.39
"2799","10/12/2015 6:29:21 PM",-97.5927069083333,44.09737832,16290.5,8.49,5,153.87,235.5,8751.1,16.31,179.04,76.419813462248,101.266652758845,"A",2015-10-12 18:29:21,6249,FALSE,15,"15",180.28,193.992100401436,180,171.52
"2800","10/12/2015 6:29:22 PM",-97.5927065783333,44.09735497,16296.5,8.523,5,183.13,235.5,10415,16.31,179.19,76.4562450296898,98.6844012197534,"A",2015-10-12 18:29:22,6250,FALSE,15,"15",179.84,164.733504140982,179.84,167.34
"2801","10/12/2015 6:29:23 PM",-97.5927064183333,44.097331855,16302.5,8.424,5,174.91,235.5,9947.8,16.31,179.54,76.4739088203054,96.128138079374,"A",2015-10-12 18:29:23,6251,FALSE,15,"15",179.41,193.992100401436,179.41,181.34
"2802","10/12/2015 6:29:24 PM",-97.5927065816667,44.09730921,16308.5,8.26,5,176.34,235.5,10029,16.31,180.04,76.4558770340248,93.6238517365499,"A",2015-10-12 18:29:24,6252,FALSE,15,"15",179.04,164.733504140982,179.04,206.51
"2803","10/12/2015 6:29:25 PM",-97.5927065483333,44.0972867183333,16314.5,8.195,5,181.12,235.5,10301,16.31,179.95,76.4595569906754,91.1365223632412,"A",2015-10-12 18:29:25,6253,FALSE,15,"15",178.57,193.992100401436,178.57,168.94
"2804","10/12/2015 6:29:26 PM",-97.5927061766667,44.097264095,16320.5,8.26,5,169.46,235.5,9637.7,16.31,179.57,76.5005885035382,88.6346321138587,"A",2015-10-12 18:29:26,6254,FALSE,15,"15",178.19,164.733504140982,178.19,178.86
"2805","10/12/2015 6:29:27 PM",-97.5927057183333,44.0972422683333,16326.5,7.965,5,174.96,235.5,9950.8,16.31,179.17,76.5511879034311,86.2208443796036,"A",2015-10-12 18:29:27,6255,FALSE,15,"15",177.8,193.992100401436,177.8,163.86
"2806","10/12/2015 6:29:28 PM",-97.59270583,44.0972204216667,16332.5,7.965,5,168.11,235.5,9561,16.31,179.64,76.5388600498282,83.8048448668072,"A",2015-10-12 18:29:28,6256,FALSE,15,"15",177.29,164.733504140982,182.87,164.49
"2807","10/12/2015 6:29:29 PM",-97.592705805,44.0971984416667,16338.5,7.998,5,178.05,235.5,10126,16.31,179.75,76.5416200171854,81.3741001630366,"A",2015-10-12 18:29:29,6257,FALSE,15,"15",176.87,193.992100401436,176.87,191.79
"2808","10/12/2015 6:29:30 PM",-97.592705625,44.09717651,16344.5,7.998,5,177.06,235.5,10070,16.31,179.79,76.5614917815298,78.9487005909811,"A",2015-10-12 18:29:30,6258,FALSE,15,"15",176.35,164.733504140982,183.7,190.78
"2809","10/12/2015 6:29:31 PM",-97.59270561,44.097154845,16350.5,7.9,5,186.11,235.5,10585,16.31,179.8,76.5631477613689,76.5527914006119,"A",2015-10-12 18:29:31,6259,FALSE,15,"15",175.92,193.992100401436,184.12,163.1
"2810","10/12/2015 6:29:32 PM",-97.592705435,44.0971333616667,16356.5,7.834,5,184.5,235.5,10493,16.31,179.7,76.582467532608,74.1769725328009,"A",2015-10-12 18:29:32,6260,FALSE,15,"15",175.3,164.733504140982,175.3,162.26
"2811","10/12/2015 6:29:33 PM",-97.592705365,44.09711162,16362.5,7.932,5,183.7,235.5,10448,16.31,179.86,76.5901954407898,71.772584857674,"A",2015-10-12 18:29:33,6261,FALSE,15,"15",174.91,193.992100401436,174.91,168.51
"2812","10/12/2015 6:29:34 PM",-97.592705305,44.097089755,16368.5,7.965,5,178.53,235.5,10232,16.95,179.81,76.5968193624994,69.3545578809745,"A",2015-10-12 18:29:34,6262,FALSE,15,"15",174.35,164.733504140982,174.35,199.16
"2813","10/12/2015 6:29:35 PM",-97.592705025,44.0970681666667,16374.5,7.867,5,184.03,235.5,10547,16.95,179.66,76.6277309954882,66.9671271753631,"A",2015-10-12 18:29:35,6263,FALSE,15,"15",173.91,193.992100401436,185.96,200.77
"2814","10/12/2015 6:29:36 PM",-97.5927048766667,44.097047265,16380.5,7.604,5,186.35,235.5,10680,16.95,179.57,76.6441068016682,64.6556342022469,"A",2015-10-12 18:29:36,6264,FALSE,15,"15",173.23,164.733504140982,186.34,170.69
"2815","10/12/2015 6:29:37 PM",-97.592704795,44.097026535,16386.5,7.571,5,196.52,235.5,11263,16.95,179.81,76.6531226942856,62.3631256622872,"A",2015-10-12 18:29:37,6265,FALSE,15,"15",172.74,193.992100401436,172.74,178.6
"2816","10/12/2015 6:29:38 PM",-97.5927048416667,44.0970057233333,16392.5,7.604,5,189.43,235.5,10857,16.95,179.96,76.6479707552362,60.061585693,"A",2015-10-12 18:29:38,6266,FALSE,15,"15",172.37,164.733504140982,172.37,191.87
"2817","10/12/2015 6:29:39 PM",-97.5927048683333,44.09698498,16398.5,7.571,5,201.17,235.5,11529,16.95,180.02,76.6450267904387,57.7676026341,"A",2015-10-12 18:29:39,6267,FALSE,15,"15",171.77,193.992100401436,187.57,188.36
"2818","10/12/2015 6:29:40 PM",-97.59270461,44.096963975,16404.5,7.67,5,182.64,235.5,10467,16.95,179.64,76.6735464517353,55.4446821380836,"A",2015-10-12 18:29:40,6268,FALSE,15,"15",171.28,164.733504140982,188.09,180.71
"2819","10/12/2015 6:29:41 PM",-97.592704625,44.0969425983333,16410.5,7.801,5,182.79,235.5,10476,16.95,179.72,76.6718904718963,53.0806594225805,"A",2015-10-12 18:29:41,6269,FALSE,15,"15",170.67,193.992100401436,170.67,163
"2820","10/12/2015 6:29:42 PM",-97.592704445,44.09692131,16416.5,7.768,5,172.13,235.5,9865.1,16.95,179.75,76.6917622362407,50.7264053962679,"A",2015-10-12 18:29:42,6270,FALSE,15,"15",170.32,164.733504140982,170.32,203.5
"2821","10/12/2015 6:29:43 PM",-97.5927042983333,44.0969005116667,16422.5,7.571,5,211.42,235.5,12117,16.95,179.87,76.7079540439344,48.4263399461828,"A",2015-10-12 18:29:43,6271,FALSE,15,"15",169.75,193.992100401436,189.36,179.4
