#Longitude,Latitude,Field,Dataset,Product,Obj. Id,Distance(ft),Swth Wdth(ft),Yld Vol(Dry)(bu/ac),Obj. Id,Yld Mass(Wet)(lb/ac),Moisture(%),Hding Veh(deg)
Longitude,Latitude,Field,Dataset,Product,ObjId,Distance,Swath,Yield,ObjId,YldMass,Moisture,Hding
-97.59367784,44.09847522,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23272,7.703,5.000,196.14,23272,11272,17.18,179.01
-97.59358239,44.09845379,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23273,7.768,5.000,176.87,23273,10165,17.18,179.29
-97.59360143,44.09845385,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23274,7.768,5.000,176.87,23274,10165,17.18,179.29
-97.59362046,44.09845391,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23275,7.768,5.000,176.87,23275,10165,17.18,179.29
-97.59363950,44.09845398,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23276,7.768,5.000,176.87,23276,10165,17.18,179.29
-97.59365854,44.09845404,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23277,7.768,5.000,176.87,23277,10165,17.18,179.29
-97.59367758,44.09845410,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23278,7.768,5.000,176.87,23278,10165,17.18,179.29
-97.59358188,44.09843306,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23279,7.637,5.000,167.23,23279,9610.7,17.18,178.86
-97.59360092,44.09843302,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23280,7.637,5.000,167.23,23280,9610.7,17.18,178.86
-97.59361995,44.09843299,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23281,7.637,5.000,167.23,23281,9610.7,17.18,178.86
-97.59363899,44.09843295,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23282,7.637,5.000,167.23,23282,9610.7,17.18,178.86
-97.59365803,44.09843291,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23283,7.637,5.000,167.23,23283,9610.7,17.18,178.86
-97.59367706,44.09843287,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23284,7.637,5.000,167.23,23284,9610.7,17.18,178.86
-97.59358180,44.09841158,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23285,7.670,5.000,156.46,23285,8992.0,17.18,179.60
-97.59360084,44.09841171,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23286,7.670,5.000,156.46,23286,8992.0,17.18,179.60
-97.59361987,44.09841185,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23287,7.670,5.000,156.46,23287,8992.0,17.18,179.60
-97.59363891,44.09841199,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23288,7.670,5.000,156.46,23288,8992.0,17.18,179.60
-97.59365795,44.09841213,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23289,7.670,5.000,156.46,23289,8992.0,17.18,179.60
-97.59367698,44.09841227,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23290,7.670,5.000,156.46,23290,8992.0,17.18,179.60
-97.59358154,44.09839030,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23291,7.735,5.000,163.93,23291,9421.2,17.18,179.64
-97.59360057,44.09839045,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23292,7.735,5.000,163.93,23292,9421.2,17.18,179.64
-97.59361961,44.09839059,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23293,7.735,5.000,163.93,23293,9421.2,17.18,179.64
-97.59363865,44.09839074,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23294,7.735,5.000,163.93,23294,9421.2,17.18,179.64
-97.59365768,44.09839089,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23295,7.735,5.000,163.93,23295,9421.2,17.18,179.64
-97.59367672,44.09839104,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23296,7.735,5.000,163.93,23296,9421.2,17.18,179.64
-97.59358105,44.09836927,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23297,7.768,5.000,168.92,23297,9707.8,17.18,179.21
-97.59360009,44.09836931,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23298,7.768,5.000,168.92,23298,9707.8,17.18,179.21
-97.59361912,44.09836936,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23299,7.768,5.000,168.92,23299,9707.8,17.18,179.21
-97.59363816,44.09836940,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23300,7.768,5.000,168.92,23300,9707.8,17.18,179.21
-97.59365720,44.09836945,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23301,7.768,5.000,168.92,23301,9707.8,17.18,179.21
-97.59367623,44.09836949,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23302,7.768,5.000,168.92,23302,9707.8,17.18,179.21
-97.59358100,44.09834784,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23303,7.670,5.000,186.36,23303,10710,17.18,179.78
-97.59360003,44.09834803,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23304,7.670,5.000,186.36,23304,10710,17.18,179.78
-97.59361907,44.09834821,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23305,7.670,5.000,186.36,23305,10710,17.18,179.78
-97.59363810,44.09834839,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23306,7.670,5.000,186.36,23306,10710,17.18,179.78
-97.59365714,44.09834857,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23307,7.670,5.000,186.36,23307,10710,17.18,179.78
-97.59367617,44.09834875,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23308,7.670,5.000,186.36,23308,10710,17.18,179.78
-97.59358017,44.09832729,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23309,7.703,5.000,170.08,23309,9774.5,17.18,178.82
-97.59359921,44.09832724,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23310,7.703,5.000,170.08,23310,9774.5,17.18,178.82
-97.59361825,44.09832719,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23311,7.703,5.000,170.08,23311,9774.5,17.18,178.82
-97.59363728,44.09832714,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23312,7.703,5.000,170.08,23312,9774.5,17.18,178.82
-97.59365632,44.09832709,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23313,7.703,5.000,170.08,23313,9774.5,17.18,178.82
-97.59367536,44.09832704,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23314,7.703,5.000,170.08,23314,9774.5,17.18,178.82
-97.59357980,44.09830595,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23315,7.735,5.000,167.27,23315,9566.7,16.78,179.05
-97.59359884,44.09830596,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23316,7.735,5.000,167.27,23316,9566.7,16.78,179.05
-97.59361787,44.09830597,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23317,7.735,5.000,167.27,23317,9566.7,16.78,179.05
-97.59363691,44.09830597,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23318,7.735,5.000,167.27,23318,9566.7,16.78,179.05
-97.59365595,44.09830598,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23319,7.735,5.000,167.27,23319,9566.7,16.78,179.05
-97.59367498,44.09830599,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23320,7.735,5.000,167.27,23320,9566.7,16.78,179.05
-97.59357944,44.09828472,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23321,7.735,5.000,169.76,23321,9709.5,16.78,179.14
-97.59359848,44.09828475,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23322,7.735,5.000,169.76,23322,9709.5,16.78,179.14
-97.59361752,44.09828478,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23323,7.735,5.000,169.76,23323,9709.5,16.78,179.14
-97.59363656,44.09828481,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23324,7.735,5.000,169.76,23324,9709.5,16.78,179.14
-97.59365559,44.09828483,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23325,7.735,5.000,169.76,23325,9709.5,16.78,179.14
-97.59367463,44.09828486,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23326,7.735,5.000,169.76,23326,9709.5,16.78,179.14
-97.59357862,44.09826386,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23327,7.735,5.000,171.71,23327,9821.1,16.78,178.63
-97.59359766,44.09826376,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23328,7.735,5.000,171.71,23328,9821.1,16.78,178.63
-97.59361670,44.09826367,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23329,7.735,5.000,171.71,23329,9821.1,16.78,178.63
-97.59363573,44.09826357,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23330,7.735,5.000,171.71,23330,9821.1,16.78,178.63
-97.59365477,44.09826348,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23331,7.735,5.000,171.71,23331,9821.1,16.78,178.63
-97.59367381,44.09826339,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23332,7.735,5.000,171.71,23332,9821.1,16.78,178.63
-97.59357774,44.09824275,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23333,7.703,5.000,168.18,23333,9618.9,16.78,178.56
-97.59359678,44.09824263,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23334,7.703,5.000,168.18,23334,9618.9,16.78,178.56
-97.59361582,44.09824252,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23335,7.703,5.000,168.18,23335,9618.9,16.78,178.56
-97.59363485,44.09824241,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23336,7.703,5.000,168.18,23336,9618.9,16.78,178.56
-97.59365389,44.09824230,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23337,7.703,5.000,168.18,23337,9618.9,16.78,178.56
-97.59367293,44.09824219,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23338,7.703,5.000,168.18,23338,9618.9,16.78,178.56
-97.59357681,44.09822171,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23339,7.703,5.000,159.06,23339,9097.4,16.78,178.44
-97.59359585,44.09822157,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23340,7.703,5.000,159.06,23340,9097.4,16.78,178.44
-97.59361488,44.09822143,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23341,7.703,5.000,159.06,23341,9097.4,16.78,178.44
-97.59363392,44.09822129,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23342,7.703,5.000,159.06,23342,9097.4,16.78,178.44
-97.59365296,44.09822115,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23343,7.703,5.000,159.06,23343,9097.4,16.78,178.44
-97.59367199,44.09822101,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23344,7.703,5.000,159.06,23344,9097.4,16.78,178.44
-97.59357635,44.09820022,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23345,7.768,5.000,156.47,23345,8949.2,16.78,178.77
-97.59359538,44.09820016,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23346,7.768,5.000,156.47,23346,8949.2,16.78,178.77
-97.59361442,44.09820009,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23347,7.768,5.000,156.47,23347,8949.2,16.78,178.77
-97.59363346,44.09820003,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23348,7.768,5.000,156.47,23348,8949.2,16.78,178.77
-97.59365249,44.09819997,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23349,7.768,5.000,156.47,23349,8949.2,16.78,178.77
-97.59367153,44.09819991,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23350,7.768,5.000,156.47,23350,8949.2,16.78,178.77
-97.59357591,44.09817877,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23351,7.735,5.000,151.40,23351,8659.2,16.78,179.11
-97.59359494,44.09817879,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23352,7.735,5.000,151.40,23352,8659.2,16.78,179.11
-97.59361398,44.09817881,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23353,7.735,5.000,151.40,23353,8659.2,16.78,179.11
-97.59363302,44.09817883,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23354,7.735,5.000,151.40,23354,8659.2,16.78,179.11
-97.59365206,44.09817885,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23355,7.735,5.000,151.40,23355,8659.2,16.78,179.11
-97.59367109,44.09817887,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23356,7.735,5.000,151.40,23356,8659.2,16.78,179.11
-97.59357539,44.09815813,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23357,7.539,5.000,160.76,23357,9194.7,16.78,178.99
-97.59359443,44.09815812,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23358,7.539,5.000,160.76,23358,9194.7,16.78,178.99
-97.59361346,44.09815812,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23359,7.539,5.000,160.76,23359,9194.7,16.78,178.99
-97.59363250,44.09815811,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23360,7.539,5.000,160.76,23360,9194.7,16.78,178.99
-97.59365154,44.09815810,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23361,7.539,5.000,160.76,23361,9194.7,16.78,178.99
-97.59367057,44.09815809,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23362,7.539,5.000,160.76,23362,9194.7,16.78,178.99
-97.59357518,44.09813774,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23363,7.375,5.000,188.08,23363,10757,16.78,179.25
-97.59359422,44.09813780,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23364,7.375,5.000,188.08,23364,10757,16.78,179.25
-97.59361326,44.09813785,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23365,7.375,5.000,188.08,23365,10757,16.78,179.25
-97.59363230,44.09813791,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23366,7.375,5.000,188.08,23366,10757,16.78,179.25
-97.59365133,44.09813796,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23367,7.375,5.000,188.08,23367,10757,16.78,179.25
-97.59367037,44.09813801,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23368,7.375,5.000,188.08,23368,10757,16.78,179.25
-97.59357482,44.09811805,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23369,7.178,5.000,162.90,23369,9317.2,16.78,179.29
-97.59359386,44.09811811,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23370,7.178,5.000,162.90,23370,9317.2,16.78,179.29
-97.59361289,44.09811818,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23371,7.178,5.000,162.90,23371,9317.2,16.78,179.29
-97.59363193,44.09811824,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23372,7.178,5.000,162.90,23372,9317.2,16.78,179.29
-97.59365097,44.09811830,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23373,7.178,5.000,162.90,23373,9317.2,16.78,179.29
-97.59367001,44.09811837,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23374,7.178,5.000,162.90,23374,9317.2,16.78,179.29
-97.59357463,44.09809826,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23375,7.178,5.000,154.48,23375,8835.3,16.78,179.46
-97.59359367,44.09809836,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23376,7.178,5.000,154.48,23376,8835.3,16.78,179.46
-97.59361271,44.09809847,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23377,7.178,5.000,154.48,23377,8835.3,16.78,179.46
-97.59363174,44.09809857,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23378,7.178,5.000,154.48,23378,8835.3,16.78,179.46
-97.59365078,44.09809868,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23379,7.178,5.000,154.48,23379,8835.3,16.78,179.46
-97.59366982,44.09809878,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23380,7.178,5.000,154.48,23380,8835.3,16.78,179.46
-97.59357451,44.09807844,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23381,7.178,5.000,152.45,23381,8719.2,16.78,179.71
-97.59359354,44.09807860,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23382,7.178,5.000,152.45,23382,8719.2,16.78,179.71
-97.59361258,44.09807877,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23383,7.178,5.000,152.45,23383,8719.2,16.78,179.71
-97.59363161,44.09807893,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23384,7.178,5.000,152.45,23384,8719.2,16.78,179.71
-97.59365065,44.09807910,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23385,7.178,5.000,152.45,23385,8719.2,16.78,179.71
-97.59366969,44.09807926,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23386,7.178,5.000,152.45,23386,8719.2,16.78,179.71
-97.59357422,44.09805892,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23387,7.145,5.000,173.35,23387,9915.1,16.78,179.63
-97.59359325,44.09805906,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23388,7.145,5.000,173.35,23388,9915.1,16.78,179.63
-97.59361229,44.09805921,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23389,7.145,5.000,173.35,23389,9915.1,16.78,179.63
-97.59363133,44.09805935,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23390,7.145,5.000,173.35,23390,9915.1,16.78,179.63
-97.59365036,44.09805950,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23391,7.145,5.000,173.35,23391,9915.1,16.78,179.63
-97.59366940,44.09805964,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23392,7.145,5.000,173.35,23392,9915.1,16.78,179.63
-97.59357421,44.09803922,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23393,7.145,5.000,164.82,23393,9426.6,16.78,179.74
-97.59359324,44.09803939,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23394,7.145,5.000,164.82,23394,9426.6,16.78,179.74
-97.59361228,44.09803957,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23395,7.145,5.000,164.82,23395,9426.6,16.78,179.74
-97.59363131,44.09803974,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23396,7.145,5.000,164.82,23396,9426.6,16.78,179.74
-97.59365035,44.09803991,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23397,7.145,5.000,164.82,23397,9426.6,16.78,179.74
-97.59366939,44.09804008,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23398,7.145,5.000,164.82,23398,9426.6,16.78,179.74
-97.59357419,44.09801970,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23399,7.145,5.000,173.67,23399,9932.9,16.78,179.68
-97.59359323,44.09801985,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23400,7.145,5.000,173.67,23400,9932.9,16.78,179.68
-97.59361227,44.09802001,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23401,7.145,5.000,173.67,23401,9932.9,16.78,179.68
-97.59363130,44.09802017,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23402,7.145,5.000,173.67,23402,9932.9,16.78,179.68
-97.59365034,44.09802033,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23403,7.145,5.000,173.67,23403,9932.9,16.78,179.68
-97.59366937,44.09802048,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23404,7.145,5.000,173.67,23404,9932.9,16.78,179.68
-97.59357410,44.09800037,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23405,7.014,5.000,187.01,23405,10685,16.69,179.81
-97.59359313,44.09800056,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23406,7.014,5.000,187.01,23406,10685,16.69,179.81
