X,Y,DISTANCE,SWATHWIDTH,VRYIELDVOL,SECTIONID,Crop,WetMass,Moisture,Time,Heading,VARIETY
-127354.588880491,739295.86250242,8.06980959,5.00000000,157.28262375,328,173,8881.60964949,15.71000000,10/12/2015 8:59:43 PM,270.93653198,5893VT2RIB 98day
-127354.512485682,739297.390188682,8.06980959,5.00000000,157.28262375,329,173,8881.60964949,15.71000000,10/12/2015 8:59:43 PM,270.93653198,5893VT2RIB 98day
-127354.436090863,739298.917874902,8.06980959,5.00000000,157.28262375,330,173,8881.60964949,15.71000000,10/12/2015 8:59:43 PM,270.93653198,5893VT2RIB 98day
-127354.359696038,739300.44556107,8.06980959,5.00000000,157.28262375,331,173,8881.60964949,15.71000000,10/12/2015 8:59:43 PM,270.93653198,5893VT2RIB 98day
-127357.303956134,739292.891499721,8.39789358,5.00000000,159.77832041,326,173,9022.53897680,15.71000000,10/12/2015 8:59:44 PM,271.06653198,5893VT2RIB 98day
-127357.224119112,739294.419008429,8.39789358,5.00000000,159.77832041,327,173,9022.53897680,15.71000000,10/12/2015 8:59:44 PM,271.06653198,5893VT2RIB 98day
-127357.144282083,739295.946517086,8.39789358,5.00000000,159.77832041,328,173,9022.53897680,15.71000000,10/12/2015 8:59:44 PM,271.06653198,5893VT2RIB 98day
-127357.064445044,739297.474025706,8.39789358,5.00000000,159.77832041,329,173,9022.53897680,15.71000000,10/12/2015 8:59:44 PM,271.06653198,5893VT2RIB 98day
-127356.984607997,739299.001534275,8.39789358,5.00000000,159.77832041,330,173,9022.53897680,15.71000000,10/12/2015 8:59:44 PM,271.06653198,5893VT2RIB 98day
-127356.904770942,739300.529042794,8.39789358,5.00000000,159.77832041,331,173,9022.53897680,15.71000000,10/12/2015 8:59:44 PM,271.06653198,5893VT2RIB 98day
-127359.875683062,739292.998631,8.39789358,5.00000000,148.84295164,326,173,8405.02680348,15.71000000,10/12/2015 8:59:45 PM,271.46653198,5893VT2RIB 98day
-127359.785257067,739294.525543759,8.39789358,5.00000000,148.84295164,327,173,8405.02680348,15.71000000,10/12/2015 8:59:45 PM,271.46653198,5893VT2RIB 98day
-127359.694831064,739296.052456466,8.39789358,5.00000000,148.84295164,328,173,8405.02680348,15.71000000,10/12/2015 8:59:45 PM,271.46653198,5893VT2RIB 98day
-127359.60440505,739297.579369133,8.39789358,5.00000000,148.84295164,329,173,8405.02680348,15.71000000,10/12/2015 8:59:45 PM,271.46653198,5893VT2RIB 98day
-127359.513979027,739299.106281751,8.39789358,5.00000000,148.84295164,330,173,8405.02680348,15.71000000,10/12/2015 8:59:45 PM,271.46653198,5893VT2RIB 98day
-127359.423552995,739300.633194326,8.39789358,5.00000000,148.84295164,331,173,8405.02680348,15.71000000,10/12/2015 8:59:45 PM,271.46653198,5893VT2RIB 98day
-127362.347054756,739293.107021098,8.13542639,5.00000000,164.52673324,326,173,9290.67353128,15.71000000,10/12/2015 8:59:46 PM,271.49653198,5893VT2RIB 98day
-127362.255834827,739294.633886165,8.13542639,5.00000000,164.52673324,327,173,9290.67353128,15.71000000,10/12/2015 8:59:46 PM,271.49653198,5893VT2RIB 98day
-127362.164614887,739296.16075119,8.13542639,5.00000000,164.52673324,328,173,9290.67353128,15.71000000,10/12/2015 8:59:46 PM,271.49653198,5893VT2RIB 98day
-127362.073394937,739297.687616171,8.13542639,5.00000000,164.52673324,329,173,9290.67353128,15.71000000,10/12/2015 8:59:46 PM,271.49653198,5893VT2RIB 98day
-127361.982174978,739299.214481104,8.13542639,5.00000000,164.52673324,330,173,9290.67353128,15.71000000,10/12/2015 8:59:46 PM,271.49653198,5893VT2RIB 98day
-127361.890955011,739300.741345994,8.13542639,5.00000000,164.52673324,331,173,9290.67353128,15.71000000,10/12/2015 8:59:46 PM,271.49653198,5893VT2RIB 98day
-127364.770028484,739293.194998697,8.00419279,5.00000000,178.67169782,326,173,10089.42994784,15.71000000,10/12/2015 8:59:47 PM,271.33653198,5893VT2RIB 98day
-127364.683043616,739294.722113324,8.00419279,5.00000000,178.67169782,327,173,10089.42994784,15.71000000,10/12/2015 8:59:47 PM,271.33653198,5893VT2RIB 98day
-127364.596058737,739296.249227914,8.00419279,5.00000000,178.67169782,328,173,10089.42994784,15.71000000,10/12/2015 8:59:47 PM,271.33653198,5893VT2RIB 98day
-127364.509073848,739297.776342458,8.00419279,5.00000000,178.67169782,329,173,10089.42994784,15.71000000,10/12/2015 8:59:47 PM,271.33653198,5893VT2RIB 98day
-127364.422088951,739299.303456959,8.00419279,5.00000000,178.67169782,330,173,10089.42994784,15.71000000,10/12/2015 8:59:47 PM,271.33653198,5893VT2RIB 98day
-127364.335104046,739300.830571411,8.00419279,5.00000000,178.67169782,331,173,10089.42994784,15.71000000,10/12/2015 8:59:47 PM,271.33653198,5893VT2RIB 98day
-127367.229484073,739293.298916702,8.03700119,5.00000000,170.62563830,326,173,9635.07727376,15.71000000,10/12/2015 8:59:48 PM,271.62653198,5893VT2RIB 98day
-127367.134823879,739294.825570279,8.03700119,5.00000000,170.62563830,327,173,9635.07727376,15.71000000,10/12/2015 8:59:48 PM,271.62653198,5893VT2RIB 98day
-127367.040163674,739296.352223803,8.03700119,5.00000000,170.62563830,328,173,9635.07727376,15.71000000,10/12/2015 8:59:48 PM,271.62653198,5893VT2RIB 98day
-127366.94550346,739297.878877283,8.03700119,5.00000000,170.62563830,329,173,9635.07727376,15.71000000,10/12/2015 8:59:48 PM,271.62653198,5893VT2RIB 98day
-127366.850843236,739299.405530716,8.03700119,5.00000000,170.62563830,330,173,9635.07727376,15.71000000,10/12/2015 8:59:48 PM,271.62653198,5893VT2RIB 98day
-127366.756183002,739300.932184107,8.03700119,5.00000000,170.62563830,331,173,9635.07727376,15.71000000,10/12/2015 8:59:48 PM,271.62653198,5893VT2RIB 98day
-127369.646314468,739293.396636054,7.97138439,5.00000000,169.38301511,326,173,9564.90593998,15.71000000,10/12/2015 8:59:49 PM,271.63653198,5893VT2RIB 98day
-127369.551389718,739294.92327304,7.97138439,5.00000000,169.38301511,327,173,9564.90593998,15.71000000,10/12/2015 8:59:49 PM,271.63653198,5893VT2RIB 98day
-127369.456464957,739296.449909974,7.97138439,5.00000000,169.38301511,328,173,9564.90593998,15.71000000,10/12/2015 8:59:49 PM,271.63653198,5893VT2RIB 98day
-127369.361540186,739297.97654688,7.97138439,5.00000000,169.38301511,329,173,9564.90593998,15.71000000,10/12/2015 8:59:49 PM,271.63653198,5893VT2RIB 98day
-127369.266615406,739299.503183733,7.97138439,5.00000000,169.38301511,330,173,9564.90593998,15.71000000,10/12/2015 8:59:49 PM,271.63653198,5893VT2RIB 98day
-127369.171690616,739301.029820533,7.97138439,5.00000000,169.38301511,331,173,9564.90593998,15.71000000,10/12/2015 8:59:49 PM,271.63653198,5893VT2RIB 98day
-127372.045024543,739293.501276413,7.93857599,5.00000000,186.19698356,326,173,10514.37329200,15.71000000,10/12/2015 8:59:50 PM,271.52653198,5893VT2RIB 98day
-127371.953010912,739295.028093418,7.93857599,5.00000000,186.19698356,327,173,10514.37329200,15.71000000,10/12/2015 8:59:50 PM,271.52653198,5893VT2RIB 98day
-127371.860997274,739296.554910383,7.93857599,5.00000000,186.19698356,328,173,10514.37329200,15.71000000,10/12/2015 8:59:50 PM,271.52653198,5893VT2RIB 98day
-127371.768983625,739298.081727302,7.93857599,5.00000000,186.19698356,329,173,10514.37329200,15.71000000,10/12/2015 8:59:50 PM,271.52653198,5893VT2RIB 98day
-127371.676969967,739299.608544172,7.93857599,5.00000000,186.19698356,330,173,10514.37329200,15.71000000,10/12/2015 8:59:50 PM,271.52653198,5893VT2RIB 98day
-127371.584956299,739301.135360996,7.93857599,5.00000000,186.19698356,331,173,10514.37329200,15.71000000,10/12/2015 8:59:50 PM,271.52653198,5893VT2RIB 98day
-127374.438401685,739293.591681026,7.90576760,5.00000000,183.21391921,326,173,10345.92379473,15.71000000,10/12/2015 8:59:51 PM,271.45653198,5893VT2RIB 98day
-127374.34824079,739295.118609663,7.90576760,5.00000000,183.21391921,327,173,10345.92379473,15.71000000,10/12/2015 8:59:51 PM,271.45653198,5893VT2RIB 98day
-127374.258079885,739296.645538261,7.90576760,5.00000000,183.21391921,328,173,10345.92379473,15.71000000,10/12/2015 8:59:51 PM,271.45653198,5893VT2RIB 98day
-127374.167918971,739298.172466808,7.90576760,5.00000000,183.21391921,329,173,10345.92379473,15.71000000,10/12/2015 8:59:51 PM,271.45653198,5893VT2RIB 98day
-127374.077758047,739299.699395316,7.90576760,5.00000000,183.21391921,330,173,10345.92379473,15.71000000,10/12/2015 8:59:51 PM,271.45653198,5893VT2RIB 98day
-127373.987597114,739301.226323774,7.90576760,5.00000000,183.21391921,331,173,10345.92379473,15.71000000,10/12/2015 8:59:51 PM,271.45653198,5893VT2RIB 98day
-127376.858704294,739293.698107274,7.90576760,5.00000000,178.08849872,326,173,10056.49500641,15.71000000,10/12/2015 8:59:52 PM,271.74653198,5893VT2RIB 98day
-127376.76086905,739295.224558668,7.90576760,5.00000000,178.08849872,327,173,10056.49500641,15.71000000,10/12/2015 8:59:52 PM,271.74653198,5893VT2RIB 98day
-127376.663033799,739296.751010021,7.90576760,5.00000000,178.08849872,328,173,10056.49500641,15.71000000,10/12/2015 8:59:52 PM,271.74653198,5893VT2RIB 98day
-127376.565198535,739298.277461319,7.90576760,5.00000000,178.08849872,329,173,10056.49500641,15.71000000,10/12/2015 8:59:52 PM,271.74653198,5893VT2RIB 98day
-127376.467363264,739299.803912578,7.90576760,5.00000000,178.08849872,330,173,10056.49500641,15.71000000,10/12/2015 8:59:52 PM,271.74653198,5893VT2RIB 98day
-127376.369527981,739301.330363792,7.90576760,5.00000000,178.08849872,331,173,10056.49500641,15.71000000,10/12/2015 8:59:52 PM,271.74653198,5893VT2RIB 98day
-127379.28025779,739293.810563269,7.90576760,5.00000000,174.62001578,326,173,9860.63263511,15.71000000,10/12/2015 8:59:53 PM,272.03653198,5893VT2RIB 98day
-127379.174750705,739295.336498308,7.90576760,5.00000000,174.62001578,327,173,9860.63263511,15.71000000,10/12/2015 8:59:53 PM,272.03653198,5893VT2RIB 98day
-127379.069243611,739296.862433307,7.90576760,5.00000000,174.62001578,328,173,9860.63263511,15.71000000,10/12/2015 8:59:53 PM,272.03653198,5893VT2RIB 98day
-127378.963736507,739298.388368261,7.90576760,5.00000000,174.62001578,329,173,9860.63263511,15.71000000,10/12/2015 8:59:53 PM,272.03653198,5893VT2RIB 98day
-127378.858229392,739299.91430317,7.90576760,5.00000000,174.62001578,330,173,9860.63263511,15.71000000,10/12/2015 8:59:53 PM,272.03653198,5893VT2RIB 98day
-127378.752722267,739301.440238028,7.90576760,5.00000000,174.62001578,331,173,9860.63263511,15.71000000,10/12/2015 8:59:53 PM,272.03653198,5893VT2RIB 98day
-127381.617479656,739293.895349152,7.77453400,5.00000000,175.58584095,326,173,9915.17102513,15.71000000,10/12/2015 8:59:54 PM,271.63653198,5893VT2RIB 98day
-127381.522555254,739295.421986203,7.77453400,5.00000000,175.58584095,327,173,9915.17102513,15.71000000,10/12/2015 8:59:54 PM,271.63653198,5893VT2RIB 98day
-127381.427630841,739296.948623214,7.77453400,5.00000000,175.58584095,328,173,9915.17102513,15.71000000,10/12/2015 8:59:54 PM,271.63653198,5893VT2RIB 98day
-127381.332706421,739298.475260176,7.77453400,5.00000000,175.58584095,329,173,9915.17102513,15.71000000,10/12/2015 8:59:54 PM,271.63653198,5893VT2RIB 98day
-127381.237781988,739300.001897088,7.77453400,5.00000000,175.58584095,330,173,9915.17102513,15.71000000,10/12/2015 8:59:54 PM,271.63653198,5893VT2RIB 98day
-127381.142857548,739301.528533963,7.77453400,5.00000000,175.58584095,331,173,9915.17102513,15.71000000,10/12/2015 8:59:54 PM,271.63653198,5893VT2RIB 98day
-127383.926439535,739293.974368172,7.70891720,5.00000000,181.24251157,326,173,10193.48362908,15.37000000,10/12/2015 8:59:55 PM,271.09653198,5893VT2RIB 98day
-127383.845808971,739295.501834907,7.70891720,5.00000000,181.24251157,327,173,10193.48362908,15.37000000,10/12/2015 8:59:55 PM,271.09653198,5893VT2RIB 98day
-127383.765178399,739297.029301586,7.70891720,5.00000000,181.24251157,328,173,10193.48362908,15.37000000,10/12/2015 8:59:55 PM,271.09653198,5893VT2RIB 98day
-127383.684547819,739298.556768228,7.70891720,5.00000000,181.24251157,329,173,10193.48362908,15.37000000,10/12/2015 8:59:55 PM,271.09653198,5893VT2RIB 98day
-127383.60391723,739300.08423482,7.70891720,5.00000000,181.24251157,330,173,10193.48362908,15.37000000,10/12/2015 8:59:55 PM,271.09653198,5893VT2RIB 98day
-127383.52328663,739301.611701369,7.70891720,5.00000000,181.24251157,331,173,10193.48362908,15.37000000,10/12/2015 8:59:55 PM,271.09653198,5893VT2RIB 98day
-127386.272858645,739294.045716559,7.77453400,5.00000000,170.90393883,326,173,9612.01963843,15.37000000,10/12/2015 8:59:56 PM,270.81653198,5893VT2RIB 98day
-127386.199642637,739295.573560087,7.77453400,5.00000000,170.90393883,327,173,9612.01963843,15.37000000,10/12/2015 8:59:56 PM,270.81653198,5893VT2RIB 98day
-127386.126426619,739297.101403566,7.77453400,5.00000000,170.90393883,328,173,9612.01963843,15.37000000,10/12/2015 8:59:56 PM,270.81653198,5893VT2RIB 98day
-127386.053210594,739298.629247,7.77453400,5.00000000,170.90393883,329,173,9612.01963843,15.37000000,10/12/2015 8:59:56 PM,270.81653198,5893VT2RIB 98day
-127385.979994559,739300.157090388,7.77453400,5.00000000,170.90393883,330,173,9612.01963843,15.37000000,10/12/2015 8:59:56 PM,270.81653198,5893VT2RIB 98day
-127385.906778518,739301.684933736,7.77453400,5.00000000,170.90393883,331,173,9612.01963843,15.37000000,10/12/2015 8:59:56 PM,270.81653198,5893VT2RIB 98day
-127388.641434332,739294.114045969,7.77453400,5.00000000,183.13206178,326,173,10299.75817072,15.37000000,10/12/2015 8:59:57 PM,270.96653198,5893VT2RIB 98day
-127388.564246118,739295.641692193,7.77453400,5.00000000,183.13206178,327,173,10299.75817072,15.37000000,10/12/2015 8:59:57 PM,270.96653198,5893VT2RIB 98day
-127388.487057895,739297.169338377,7.77453400,5.00000000,183.13206178,328,173,10299.75817072,15.37000000,10/12/2015 8:59:57 PM,270.96653198,5893VT2RIB 98day
-127388.409869664,739298.696984516,7.77453400,5.00000000,183.13206178,329,173,10299.75817072,15.37000000,10/12/2015 8:59:57 PM,270.96653198,5893VT2RIB 98day
-127388.332681424,739300.224630605,7.77453400,5.00000000,183.13206178,330,173,10299.75817072,15.37000000,10/12/2015 8:59:57 PM,270.96653198,5893VT2RIB 98day
-127388.255493176,739301.752276653,7.77453400,5.00000000,183.13206178,331,173,10299.75817072,15.37000000,10/12/2015 8:59:57 PM,270.96653198,5893VT2RIB 98day
-127390.998490288,739294.208118296,7.74172560,5.00000000,181.03810806,326,173,10181.98915477,15.37000000,10/12/2015 8:59:58 PM,271.08653198,5893VT2RIB 98day
-127390.918124703,739295.735599149,7.74172560,5.00000000,181.03810806,327,173,10181.98915477,15.37000000,10/12/2015 8:59:58 PM,271.08653198,5893VT2RIB 98day
-127390.837759109,739297.263079957,7.74172560,5.00000000,181.03810806,328,173,10181.98915477,15.37000000,10/12/2015 8:59:58 PM,271.08653198,5893VT2RIB 98day
-127390.757393506,739298.790560722,7.74172560,5.00000000,181.03810806,329,173,10181.98915477,15.37000000,10/12/2015 8:59:58 PM,271.08653198,5893VT2RIB 98day
-127390.677027895,739300.318041434,7.74172560,5.00000000,181.03810806,330,173,10181.98915477,15.37000000,10/12/2015 8:59:58 PM,271.08653198,5893VT2RIB 98day
-127390.596662275,739301.845522108,7.74172560,5.00000000,181.03810806,331,173,10181.98915477,15.37000000,10/12/2015 8:59:58 PM,271.08653198,5893VT2RIB 98day
-127393.370179593,739294.296245076,7.80734240,5.00000000,179.34171630,326,173,10086.57818139,15.37000000,10/12/2015 8:59:59 PM,271.17653198,5893VT2RIB 98day
-127393.287431228,739295.823597499,7.80734240,5.00000000,179.34171630,327,173,10086.57818139,15.37000000,10/12/2015 8:59:59 PM,271.17653198,5893VT2RIB 98day
-127393.204682854,739297.350949881,7.80734240,5.00000000,179.34171630,328,173,10086.57818139,15.37000000,10/12/2015 8:59:59 PM,271.17653198,5893VT2RIB 98day
-127393.121934471,739298.878302224,7.80734240,5.00000000,179.34171630,329,173,10086.57818139,15.37000000,10/12/2015 8:59:59 PM,271.17653198,5893VT2RIB 98day
-127393.039186079,739300.405654513,7.80734240,5.00000000,179.34171630,330,173,10086.57818139,15.37000000,10/12/2015 8:59:59 PM,271.17653198,5893VT2RIB 98day
-127392.956437678,739301.933006756,7.80734240,5.00000000,179.34171630,331,173,10086.57818139,15.37000000,10/12/2015 8:59:59 PM,271.17653198,5893VT2RIB 98day
-127395.737974229,739294.379109201,7.77453400,5.00000000,161.06713709,326,173,9058.77399932,15.37000000,10/12/2015 9:00:00 PM,271.23653198,5893VT2RIB 98day
-127395.653637481,739295.906373922,7.77453400,5.00000000,161.06713709,327,173,9058.77399932,15.37000000,10/12/2015 9:00:00 PM,271.23653198,5893VT2RIB 98day
-127395.569300722,739297.4336386,7.77453400,5.00000000,161.06713709,328,173,9058.77399932,15.37000000,10/12/2015 9:00:00 PM,271.23653198,5893VT2RIB 98day
-127395.484963955,739298.960903233,7.77453400,5.00000000,161.06713709,329,173,9058.77399932,15.37000000,10/12/2015 9:00:00 PM,271.23653198,5893VT2RIB 98day
-127395.400627178,739300.488167815,7.77453400,5.00000000,161.06713709,330,173,9058.77399932,15.37000000,10/12/2015 9:00:00 PM,271.23653198,5893VT2RIB 98day
-127395.316290392,739302.015432355,7.77453400,5.00000000,161.06713709,331,173,9058.77399932,15.37000000,10/12/2015 9:00:00 PM,271.23653198,5893VT2RIB 98day
-127398.103365983,739294.475771831,7.77453400,5.00000000,165.70421594,326,173,9319.57527698,15.37000000,10/12/2015 9:00:01 PM,271.25653198,5893VT2RIB 98day
-127398.01849984,739296.003006959,7.77453400,5.00000000,165.70421594,327,173,9319.57527698,15.37000000,10/12/2015 9:00:01 PM,271.25653198,5893VT2RIB 98day
-127397.933633686,739297.530242033,7.77453400,5.00000000,165.70421594,328,173,9319.57527698,15.37000000,10/12/2015 9:00:01 PM,271.25653198,5893VT2RIB 98day
-127397.848767525,739299.057477064,7.77453400,5.00000000,165.70421594,329,173,9319.57527698,15.37000000,10/12/2015 9:00:01 PM,271.25653198,5893VT2RIB 98day
-127397.763901352,739300.584712048,7.77453400,5.00000000,165.70421594,330,173,9319.57527698,15.37000000,10/12/2015 9:00:01 PM,271.25653198,5893VT2RIB 98day
-127397.679035172,739302.111946989,7.77453400,5.00000000,165.70421594,331,173,9319.57527698,15.37000000,10/12/2015 9:00:01 PM,271.25653198,5893VT2RIB 98day
-127400.461426895,739294.571688672,7.74172560,5.00000000,174.68089096,326,173,9824.44084159,15.37000000,10/12/2015 9:00:02 PM,271.37653198,5893VT2RIB 98day
-127400.373384256,739296.098742229,7.74172560,5.00000000,174.68089096,327,173,9824.44084159,15.37000000,10/12/2015 9:00:02 PM,271.37653198,5893VT2RIB 98day
-127400.285341607,739297.625795737,7.74172560,5.00000000,174.68089096,328,173,9824.44084159,15.37000000,10/12/2015 9:00:02 PM,271.37653198,5893VT2RIB 98day
-127400.197298947,739299.152849203,7.74172560,5.00000000,174.68089096,329,173,9824.44084159,15.37000000,10/12/2015 9:00:02 PM,271.37653198,5893VT2RIB 98day
-127400.10925628,739300.679902618,7.74172560,5.00000000,174.68089096,330,173,9824.44084159,15.37000000,10/12/2015 9:00:02 PM,271.37653198,5893VT2RIB 98day
-127400.021213603,739302.206955998,7.74172560,5.00000000,174.68089096,331,173,9824.44084159,15.37000000,10/12/2015 9:00:02 PM,271.37653198,5893VT2RIB 98day
-127402.86515701,739294.678753673,7.84015080,5.00000000,171.08605446,326,173,9622.26005265,15.37000000,10/12/2015 9:00:03 PM,271.71653198,5893VT2RIB 98day
-127402.768116319,739296.205256395,7.84015080,5.00000000,171.08605446,327,173,9622.26005265,15.37000000,10/12/2015 9:00:03 PM,271.71653198,5893VT2RIB 98day
-127402.671075616,739297.731759076,7.84015080,5.00000000,171.08605446,328,173,9622.26005265,15.37000000,10/12/2015 9:00:03 PM,271.71653198,5893VT2RIB 98day
-127402.574034904,739299.258261716,7.84015080,5.00000000,171.08605446,329,173,9622.26005265,15.37000000,10/12/2015 9:00:03 PM,271.71653198,5893VT2RIB 98day
-127402.476994184,739300.784764296,7.84015080,5.00000000,171.08605446,330,173,9622.26005265,15.37000000,10/12/2015 9:00:03 PM,271.71653198,5893VT2RIB 98day
-127402.379953452,739302.311266843,7.84015080,5.00000000,171.08605446,331,173,9622.26005265,15.37000000,10/12/2015 9:00:03 PM,271.71653198,5893VT2RIB 98day
-127405.229902773,739294.776467541,7.80734240,5.00000000,169.96693525,326,173,9559.31761917,15.37000000,10/12/2015 9:00:04 PM,271.60653198,5893VT2RIB 98day
