WKT,DISTANCE,SWATHWIDTH,VRYIELDVOL,SECTIONID,Crop,WetMass,Moisture,Time,Heading,VARIETY
"POINT Z (-97.598691417651 44.0969268996466 nan)",6.98713243,5.00000000,149.71426026,329,173,8389.53095986,15.06000000,10/12/2015 9:55:24 PM,268.18309448,5893VT2RIB 98day
"POINT Z (-97.5986916972884 44.096940617158 nan)",6.98713243,5.00000000,149.71426026,330,173,8389.53095986,15.06000000,10/12/2015 9:55:24 PM,268.18309448,5893VT2RIB 98day
"POINT Z (-97.5987172958075 44.0968851353808 nan)",7.01994082,5.00000000,145.40140311,326,173,8147.85644008,15.06000000,10/12/2015 9:55:25 PM,268.15309448,5893VT2RIB 98day
"POINT Z (-97.5987175854174 44.0968988527849 nan)",7.01994082,5.00000000,145.40140311,327,173,8147.85644008,15.06000000,10/12/2015 9:55:25 PM,268.15309448,5893VT2RIB 98day
"POINT Z (-97.5987178750273 44.0969125701889 nan)",7.01994082,5.00000000,145.40140311,328,173,8147.85644008,15.06000000,10/12/2015 9:55:25 PM,268.15309448,5893VT2RIB 98day
"POINT Z (-97.5987181646373 44.0969262875929 nan)",7.01994082,5.00000000,145.40140311,329,173,8147.85644008,15.06000000,10/12/2015 9:55:25 PM,268.15309448,5893VT2RIB 98day
"POINT Z (-97.5987184542474 44.0969400049969 nan)",7.01994082,5.00000000,145.40140311,330,173,8147.85644008,15.06000000,10/12/2015 9:55:25 PM,268.15309448,5893VT2RIB 98day
"POINT Z (-97.5987437607751 44.0968843457517 nan)",7.01994082,5.00000000,141.69070516,326,173,7939.91920386,15.06000000,10/12/2015 9:55:26 PM,267.92309448,5893VT2RIB 98day
"POINT Z (-97.5987441267979 44.0968980622074 nan)",7.01994082,5.00000000,141.69070516,327,173,7939.91920386,15.06000000,10/12/2015 9:55:26 PM,267.92309448,5893VT2RIB 98day
"POINT Z (-97.5987444928208 44.0969117786631 nan)",7.01994082,5.00000000,141.69070516,328,173,7939.91920386,15.06000000,10/12/2015 9:55:26 PM,267.92309448,5893VT2RIB 98day
"POINT Z (-97.5987448588438 44.0969254951188 nan)",7.01994082,5.00000000,141.69070516,329,173,7939.91920386,15.06000000,10/12/2015 9:55:26 PM,267.92309448,5893VT2RIB 98day
"POINT Z (-97.5987452248669 44.0969392115744 nan)",7.01994082,5.00000000,141.69070516,330,173,7939.91920386,15.06000000,10/12/2015 9:55:26 PM,267.92309448,5893VT2RIB 98day
"POINT Z (-97.5987705193221 44.0968836667059 nan)",7.05274922,5.00000000,140.15689019,326,173,7853.96461810,15.06000000,10/12/2015 9:55:27 PM,267.84309448,5893VT2RIB 98day
"POINT Z (-97.5987709119261 44.0968973827799 nan)",7.05274922,5.00000000,140.15689019,327,173,7853.96461810,15.06000000,10/12/2015 9:55:27 PM,267.84309448,5893VT2RIB 98day
"POINT Z (-97.5987713045302 44.096911098854 nan)",7.05274922,5.00000000,140.15689019,328,173,7853.96461810,15.06000000,10/12/2015 9:55:27 PM,267.84309448,5893VT2RIB 98day
"POINT Z (-97.5987716971344 44.0969248149279 nan)",7.05274922,5.00000000,140.15689019,329,173,7853.96461810,15.06000000,10/12/2015 9:55:27 PM,267.84309448,5893VT2RIB 98day
"POINT Z (-97.5987720897387 44.0969385310019 nan)",7.05274922,5.00000000,140.15689019,330,173,7853.96461810,15.06000000,10/12/2015 9:55:27 PM,267.84309448,5893VT2RIB 98day
"POINT Z (-97.5987971067419 44.0968829176753 nan)",7.01994082,5.00000000,133.87875521,326,173,7502.15660130,15.06000000,10/12/2015 9:55:28 PM,267.69309448,5893VT2RIB 98day
"POINT Z (-97.5987975491779 44.0968966329616 nan)",7.01994082,5.00000000,133.87875521,327,173,7502.15660130,15.06000000,10/12/2015 9:55:28 PM,267.69309448,5893VT2RIB 98day
"POINT Z (-97.5987979916142 44.0969103482478 nan)",7.01994082,5.00000000,133.87875521,328,173,7502.15660130,15.06000000,10/12/2015 9:55:28 PM,267.69309448,5893VT2RIB 98day
"POINT Z (-97.5987984340505 44.0969240635341 nan)",7.01994082,5.00000000,133.87875521,329,173,7502.15660130,15.06000000,10/12/2015 9:55:28 PM,267.69309448,5893VT2RIB 98day
"POINT Z (-97.598798876487 44.0969377788203 nan)",7.01994082,5.00000000,133.87875521,330,173,7502.15660130,15.06000000,10/12/2015 9:55:28 PM,267.69309448,5893VT2RIB 98day
"POINT Z (-97.5988234655622 44.0968821881914 nan)",6.95432403,5.00000000,122.62326575,326,173,6871.43717418,15.06000000,10/12/2015 9:55:29 PM,267.52309448,5893VT2RIB 98day
"POINT Z (-97.5988239644702 44.0968959024712 nan)",6.95432403,5.00000000,122.62326575,327,173,6871.43717418,15.06000000,10/12/2015 9:55:29 PM,267.52309448,5893VT2RIB 98day
"POINT Z (-97.5988244633782 44.096909616751 nan)",6.95432403,5.00000000,122.62326575,328,173,6871.43717418,15.06000000,10/12/2015 9:55:29 PM,267.52309448,5893VT2RIB 98day
"POINT Z (-97.5988249622865 44.0969233310308 nan)",6.95432403,5.00000000,122.62326575,329,173,6871.43717418,15.06000000,10/12/2015 9:55:29 PM,267.52309448,5893VT2RIB 98day
"POINT Z (-97.5988254611948 44.0969370453106 nan)",6.95432403,5.00000000,122.62326575,330,173,6871.43717418,15.06000000,10/12/2015 9:55:29 PM,267.52309448,5893VT2RIB 98day
"POINT Z (-97.5988500984072 44.096881447815 nan)",6.95432403,5.00000000,116.80751879,326,173,6545.54103810,15.06000000,10/12/2015 9:55:30 PM,267.68309448,5893VT2RIB 98day
"POINT Z (-97.5988505441771 44.0968951630454 nan)",6.95432403,5.00000000,116.80751879,327,173,6545.54103810,15.06000000,10/12/2015 9:55:30 PM,267.68309448,5893VT2RIB 98day
"POINT Z (-97.5988509899472 44.0969088782758 nan)",6.95432403,5.00000000,116.80751879,328,173,6545.54103810,15.06000000,10/12/2015 9:55:30 PM,267.68309448,5893VT2RIB 98day
"POINT Z (-97.5988514357175 44.0969225935061 nan)",6.95432403,5.00000000,116.80751879,329,173,6545.54103810,15.06000000,10/12/2015 9:55:30 PM,267.68309448,5893VT2RIB 98day
"POINT Z (-97.5988518814878 44.0969363087364 nan)",6.95432403,5.00000000,116.80751879,330,173,6545.54103810,15.06000000,10/12/2015 9:55:30 PM,267.68309448,5893VT2RIB 98day
"POINT Z (-97.5988768613078 44.0968808695236 nan)",6.98713243,5.00000000,122.73425500,326,173,6877.65611453,15.06000000,10/12/2015 9:55:31 PM,267.94309448,5893VT2RIB 98day
"POINT Z (-97.5988772207175 44.0968945860706 nan)",6.98713243,5.00000000,122.73425500,327,173,6877.65611453,15.06000000,10/12/2015 9:55:31 PM,267.94309448,5893VT2RIB 98day
"POINT Z (-97.5988775801274 44.0969083026175 nan)",6.98713243,5.00000000,122.73425500,328,173,6877.65611453,15.06000000,10/12/2015 9:55:31 PM,267.94309448,5893VT2RIB 98day
"POINT Z (-97.5988779395373 44.0969220191644 nan)",6.98713243,5.00000000,122.73425500,329,173,6877.65611453,15.06000000,10/12/2015 9:55:31 PM,267.94309448,5893VT2RIB 98day
"POINT Z (-97.5988782989474 44.0969357357112 nan)",6.98713243,5.00000000,122.73425500,330,173,6877.65611453,15.06000000,10/12/2015 9:55:31 PM,267.94309448,5893VT2RIB 98day
"POINT Z (-97.5989037415882 44.096880430057 nan)",6.98713243,5.00000000,128.62082200,326,173,7207.51971714,15.06000000,10/12/2015 9:55:32 PM,268.31309448,5893VT2RIB 98day
"POINT Z (-97.5989039780858 44.0968941479906 nan)",6.98713243,5.00000000,128.62082200,327,173,7207.51971714,15.06000000,10/12/2015 9:55:32 PM,268.31309448,5893VT2RIB 98day
"POINT Z (-97.5989042145835 44.0969078659242 nan)",6.98713243,5.00000000,128.62082200,328,173,7207.51971714,15.06000000,10/12/2015 9:55:32 PM,268.31309448,5893VT2RIB 98day
"POINT Z (-97.5989044510812 44.0969215838577 nan)",6.98713243,5.00000000,128.62082200,329,173,7207.51971714,15.06000000,10/12/2015 9:55:32 PM,268.31309448,5893VT2RIB 98day
"POINT Z (-97.5989046875789 44.0969353017912 nan)",6.98713243,5.00000000,128.62082200,330,173,7207.51971714,15.06000000,10/12/2015 9:55:32 PM,268.31309448,5893VT2RIB 98day
"POINT Z (-97.5989306800563 44.0968800002535 nan)",7.01994082,5.00000000,140.71425796,326,173,7885.19887854,15.06000000,10/12/2015 9:55:33 PM,268.62309448,5893VT2RIB 98day
"POINT Z (-97.5989308135668 44.0968937189085 nan)",7.01994082,5.00000000,140.71425796,327,173,7885.19887854,15.06000000,10/12/2015 9:55:33 PM,268.62309448,5893VT2RIB 98day
"POINT Z (-97.5989309470772 44.0969074375635 nan)",7.01994082,5.00000000,140.71425796,328,173,7885.19887854,15.06000000,10/12/2015 9:55:33 PM,268.62309448,5893VT2RIB 98day
"POINT Z (-97.5989310805875 44.0969211562184 nan)",7.01994082,5.00000000,140.71425796,329,173,7885.19887854,15.06000000,10/12/2015 9:55:33 PM,268.62309448,5893VT2RIB 98day
"POINT Z (-97.5989312140979 44.0969348748733 nan)",7.01994082,5.00000000,140.71425796,330,173,7885.19887854,15.06000000,10/12/2015 9:55:33 PM,268.62309448,5893VT2RIB 98day
"POINT Z (-97.5989573276787 44.0968795824123 nan)",6.92151563,5.00000000,151.43061879,326,173,8485.71425654,15.06000000,10/12/2015 9:55:34 PM,269.00309448,5893VT2RIB 98day
"POINT Z (-97.5989573349402 44.0968933014038 nan)",6.92151563,5.00000000,151.43061879,327,173,8485.71425654,15.06000000,10/12/2015 9:55:34 PM,269.00309448,5893VT2RIB 98day
"POINT Z (-97.5989573422017 44.0969070203952 nan)",6.92151563,5.00000000,151.43061879,328,173,8485.71425654,15.06000000,10/12/2015 9:55:34 PM,269.00309448,5893VT2RIB 98day
"POINT Z (-97.598957349463 44.0969207393866 nan)",6.92151563,5.00000000,151.43061879,329,173,8485.71425654,15.06000000,10/12/2015 9:55:34 PM,269.00309448,5893VT2RIB 98day
"POINT Z (-97.5989573567243 44.096934458378 nan)",6.92151563,5.00000000,151.43061879,330,173,8485.71425654,15.06000000,10/12/2015 9:55:34 PM,269.00309448,5893VT2RIB 98day
"POINT Z (-97.5989844817287 44.0968795230957 nan)",7.01994082,5.00000000,148.42754554,326,173,8355.79367628,15.45000000,10/12/2015 9:55:35 PM,269.59309448,5893VT2RIB 98day
